num_course,dat_course,cod_taxi,cod_client,typ_client,typ_chauffeur,offre_commerciale,note_eval,commentaire,sentiment_global,categorie,sentiment_categorie,verbatim_cle
298791433,2024-05-23,13483,695331,91-G7+ ET G7VAN,Service,Grand Public,5.00,"Chauffeur très sympathique, aimable et honnête. Conduite douce et sécurisante. Je recommande !",0.9,CHAUFFEUR_CONDUITE,0.8,"Chauffeur très sympathique, aimable et honnête. Conduite douce et sécurisante. Je recommande !"
298791685,2024-05-23,9632,695331,59-GRAND PUBLIC,Service,Grand Public,5.00,Très aimable !,0.8,CHAUFFEUR_COMPORTEMENT,0.8,Très aimable !
298793301,2024-05-24,10868,695331,59-GRAND PUBLIC,Club affaires,Grand Public,2.00,Ce Monsieur ne prend pas le chemin le plus court et franchement y en a marre des chauffeurs qui laissent tourner le compteur une minute à l'adresse de destination pour faire grimper la fact-ure. Suggestion : permettez au passager d'arreter le compteur quand il est arrivé. Ils seraient drôlement plus pressés de repartir.,-0.8,TRAJET_ITINERAIRE,-0.7,Ce Monsieur ne prend pas le chemin le plus court et y en a marre des chauffeurs qui laissent tourner le compteur une minute à l'adresse de destination pour faire grimper la facture.
298793301,2024-05-24,10868,695331,59-GRAND PUBLIC,Club affaires,Grand Public,2.00,Ce Monsieur ne prend pas le chemin le plus court et franchement y en a marre des chauffeurs qui laissent tourner le compteur une minute à l'adresse de destination pour faire grimper la fact-ure. Suggestion : permettez au passager d'arreter le compteur quand il est arrivé. Ils seraient drôlement plus pressés de repartir.,-0.8,PRIX_FACTURATION,-0.9,Ce Monsieur ne prend pas le chemin le plus court et y en a marre des chauffeurs qui laissent tourner le compteur une minute à l'adresse de destination pour faire grimper la facture.
298794183,2024-05-24,6982,607658,56-GRAND PUBLIC,Service,Grand Public,5.00,Chauffeur très sympathique et serviable.,0.9,CHAUFFEUR_COMPORTEMENT,0.9,Chauffeur très sympathique et serviable.
298792320,2024-05-24,1718,701044,15-CLUB AFFAIRES PREMIUM,Service plus,Club Affaires,5.00,Chauffeur très sympathique et professionnel,0.9,CHAUFFEUR_COMPORTEMENT,0.9,Chauffeur très sympathique et professionnel
298794178,2024-05-24,12877,605023,21-SERVICE+ SOCIÉTÉS,Service plus,Service Plus,5.00,"Excellent chauffeur, très poli, conduite souple, très sympathique et agréable",0.9,CHAUFFEUR_COMPORTEMENT,0.9,"Excellent chauffeur, très poli, conduite souple, très sympathique et agréable"
298794178,2024-05-24,12877,605023,21-SERVICE+ SOCIÉTÉS,Service plus,Service Plus,5.00,"Excellent chauffeur, très poli, conduite souple, très sympathique et agréable",0.9,CHAUFFEUR_CONDUITE,0.8,"Excellent chauffeur, très poli, conduite souple, très sympathique et agréable"
298793713,2024-05-24,2678,695331,59-GRAND PUBLIC,Service,Grand Public,2.00,"Chauffeur qui a passé la course au téléphone. Pas d'échange avec le client, dommage",-0.6,CHAUFFEUR_COMPORTEMENT,-0.6,"Chauffeur qui a passé la course au téléphone. Pas d'échange avec le client, dommage"
298792350,2024-05-24,13463,695331,59-GRAND PUBLIC,Service,Grand Public,1.00,"Je ne reproche pas à mon chauffeur de s'être fait surprendre par le périph fermé mais 0 effort pour s'en sortir et pour après éviter de perdre du temps ... je suis une cliente fidèle et je-n'ai jamais fait de commentaire mais là, la course a 65€ je la digère pas ...",-0.7,TRAJET_ITINERAIRE,-0.7,Je ne reproche pas à mon chauffeur de s'être fait surprendre par le périph fermé mais 0 effort pour s'en sortir et pour après éviter de perdre du temps ... la course a 65€ je la digère pas ...
298793567,2024-05-24,9964,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,super ! quelqu'un de bien et de confiance que je recommande. Merci,0.9,CHAUFFEUR_COMPORTEMENT,0.9,super ! quelqu'un de bien et de confiance que je recommande. Merci
298794467,2024-05-24,12295,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Chauffeur très pro et sympathique !,0.9,CHAUFFEUR_COMPORTEMENT,0.9,Chauffeur très pro et sympathique !
298770899,2024-05-23,8036,695331,51-GRAND-PUBLIC PAYANT,Service,Particulier payant,1.00,Véhicule  sale,-0.9,VEHICULE_PROPRETE,-0.9,Véhicule  sale
298795739,2024-05-24,13065,695331,59-GRAND PUBLIC,Service,Grand Public,1.00,"j'ai tenté d'appeler plusieurs fois le chauffeur qui n'a pas répondu alors qu'il était écrit qu'il était arrivé, j'ai ainsi du annuler la course et payer un supplément.",-0.8,PONCTUALITE,-0.7,"j'ai tenté d'appeler plusieurs fois le chauffeur qui n'a pas répondu alors qu'il était écrit qu'il était arrivé, j'ai ainsi du annuler la course et payer un supplément."
298795739,2024-05-24,13065,695331,59-GRAND PUBLIC,Service,Grand Public,1.00,"j'ai tenté d'appeler plusieurs fois le chauffeur qui n'a pas répondu alors qu'il était écrit qu'il était arrivé, j'ai ainsi du annuler la course et payer un supplément.",-0.8,APPLICATION,-0.6,"j'ai tenté d'appeler plusieurs fois le chauffeur qui n'a pas répondu alors qu'il était écrit qu'il était arrivé, j'ai ainsi du annuler la course et payer un supplément."
298732482,2024-05-22,4564,654320,21-SERVICE+ SOCIÉTÉS,Service plus,Service Plus,1.00,"Ce chauffeur facture de l'attente qui n'existe pas, il est sur place mais ne previent pas le client. Il envoie des sms tout en conduisant pendant tout le trajet !! Bravo le service + !!",-0.9,PRIX_FACTURATION,-0.9,"Ce chauffeur facture de l'attente qui n'existe pas, il est sur place mais ne previent pas le client. Il envoie des sms tout en conduisant pendant tout le trajet !! Bravo le service + !!"
298732482,2024-05-22,4564,654320,21-SERVICE+ SOCIÉTÉS,Service plus,Service Plus,1.00,"Ce chauffeur facture de l'attente qui n'existe pas, il est sur place mais ne previent pas le client. Il envoie des sms tout en conduisant pendant tout le trajet !! Bravo le service + !!",-0.9,CHAUFFEUR_COMPORTEMENT,-0.8,"Ce chauffeur facture de l'attente qui n'existe pas, il est sur place mais ne previent pas le client. Il envoie des sms tout en conduisant pendant tout le trajet !! Bravo le service + !!"
298626390,2024-05-21,1994,695331,59-GRAND PUBLIC,Club affaires,Grand Public,5.00,Voiture propre et chauffeur très sympathique,0.9,VEHICULE_PROPRETE,0.8,Voiture propre et chauffeur très sympathique
298626390,2024-05-21,1994,695331,59-GRAND PUBLIC,Club affaires,Grand Public,5.00,Voiture propre et chauffeur très sympathique,0.9,CHAUFFEUR_COMPORTEMENT,0.9,Voiture propre et chauffeur très sympathique
298794470,2024-05-24,7312,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Chauffeur au top Merci pour votre gentillesse !,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Chauffeur au top Merci pour votre gentillesse !
298758025,2024-05-24,3319,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,"Le chauffeur était très agréable et professionnel. En revanche, ce que je ne comprends pas, c'est que lorsque j'ai réservé sur l'application, le prix estimé était de 30 euros. Or, je viens-de recevoir ma facture et je découvre que l'on me facture 43,70 euros. J'ai déjà fait ce trajet plusieurs fois avec votre compagnie et c'est bien la première fois que je paie un tel montant-. Je ne comprends vraiment pas.",-0.3,CHAUFFEUR_COMPORTEMENT,0.8,"Chauffeur agréable et professionnel. Prix estimé 30 euros sur l'application, facture de 43,70 euros. Je ne comprends vraiment pas."
298758025,2024-05-24,3319,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,"Le chauffeur était très agréable et professionnel. En revanche, ce que je ne comprends pas, c'est que lorsque j'ai réservé sur l'application, le prix estimé était de 30 euros. Or, je viens-de recevoir ma facture et je découvre que l'on me facture 43,70 euros. J'ai déjà fait ce trajet plusieurs fois avec votre compagnie et c'est bien la première fois que je paie un tel montant-. Je ne comprends vraiment pas.",-0.3,PRIX_FACTURATION,-0.9,"Chauffeur agréable et professionnel. Prix estimé 30 euros sur l'application, facture de 43,70 euros. Je ne comprends vraiment pas."
298758025,2024-05-24,3319,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,"Le chauffeur était très agréable et professionnel. En revanche, ce que je ne comprends pas, c'est que lorsque j'ai réservé sur l'application, le prix estimé était de 30 euros. Or, je viens-de recevoir ma facture et je découvre que l'on me facture 43,70 euros. J'ai déjà fait ce trajet plusieurs fois avec votre compagnie et c'est bien la première fois que je paie un tel montant-. Je ne comprends vraiment pas.",-0.3,APPLICATION,-0.2,"Chauffeur agréable et professionnel. Prix estimé 30 euros sur l'application, facture de 43,70 euros. Je ne comprends vraiment pas."
298689160,2024-05-24,4995,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Chauffeur très très sympa !,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Chauffeur très très sympa !
298703217,2024-05-22,6127,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Le plus sympathique des taxis de longue date !!!,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Le plus sympathique des taxis de longue date !!!
298778729,2024-05-24,250,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,"Tout était parfait, ponctualité, accueil, professionnalisme, véhicule impeccable",1.0,PONCTUALITE,1.0,"Tout était parfait, ponctualité, accueil, professionnalisme, véhicule impeccable"
298778729,2024-05-24,250,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,"Tout était parfait, ponctualité, accueil, professionnalisme, véhicule impeccable",1.0,CHAUFFEUR_COMPORTEMENT,1.0,"Tout était parfait, ponctualité, accueil, professionnalisme, véhicule impeccable"
298778729,2024-05-24,250,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,"Tout était parfait, ponctualité, accueil, professionnalisme, véhicule impeccable",1.0,VEHICULE_PROPRETE,1.0,"Tout était parfait, ponctualité, accueil, professionnalisme, véhicule impeccable"
298796571,2024-05-24,12965,695331,59-GRAND PUBLIC,Service,Grand Public,5.00,"Course très agréable, dans la bonne humeur ! :)",1.0,CHAUFFEUR_COMPORTEMENT,1.0,"Course très agréable, dans la bonne humeur ! :)"
298781870,2024-05-24,11202,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,excellent conducteur,1.0,CHAUFFEUR_CONDUITE,1.0,excellent conducteur
298755645,2024-05-24,5238,699450,45-SERVICE PRIORITAIRE,Service plus,Service Prio,3.00,Forte odeur de cigarette. J'ai dû ouvrir la fenêtre à 6h du matin.,-0.8,VEHICULE_PROPRETE,-0.8,Forte odeur de cigarette. J'ai dû ouvrir la fenêtre à 6h du matin.
298517973,2024-05-17,8987,702789,62-SERVICE PLUS FREQUENT,Service plus,Service Plus,4.00,Bon chauffeur,0.7,CHAUFFEUR_COMPORTEMENT,0.7,Bon chauffeur
298650520,2024-05-23,11012,695331,59-GRAND PUBLIC,Service,Grand Public,5.00,Excellent  chauffeurs.,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Excellent  chauffeurs.
298797591,2024-05-24,10548,695331,59-GRAND PUBLIC,Service,Grand Public,5.00,The driver gave us a fun ride!,1.0,CHAUFFEUR_COMPORTEMENT,1.0,The driver gave us a fun ride!
298782019,2024-05-24,11253,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Chauffeur à l'écoute et efficace,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Chauffeur à l'écoute et efficace
298756158,2024-05-23,12954,695331,59-GRAND PUBLIC,Service,Grand Public,1.00,"Bonjour en tant que client et ancien chauffeur G7 , je trouve le comportement de ce chauffeur aberrant, lui et moi avons échangé durant le trajet +33 7 63 64 58 01 voilà le numéro, je lui a-i bien dit et répéter de ne pas attendre mais à la place de ça ce dernier veut absolument attendre ma patiente en précisant qu'il n'avait pas affaire à moi , non seulement c'est la G7 qui l-e paye et la patiente lui a demandé d'attendre, ne savant pas que j'étais chauffeur de taxi et sur place à l'hôpital , j'avais les yeux sur son compteur qui afficher 59€ , en fin de com-pte à ma grande surprise il m'a sur facturé sans gêne, bref je demande un retour de votre part s'il vous plaît merci bonne journée",-0.9,CHAUFFEUR_COMPORTEMENT,-0.8,"Comportement aberrant, sur facturation sans gêne, je demande un retour de votre part s'il vous plaît"
298756158,2024-05-23,12954,695331,59-GRAND PUBLIC,Service,Grand Public,1.00,"Bonjour en tant que client et ancien chauffeur G7 , je trouve le comportement de ce chauffeur aberrant, lui et moi avons échangé durant le trajet +33 7 63 64 58 01 voilà le numéro, je lui a-i bien dit et répéter de ne pas attendre mais à la place de ça ce dernier veut absolument attendre ma patiente en précisant qu'il n'avait pas affaire à moi , non seulement c'est la G7 qui l-e paye et la patiente lui a demandé d'attendre, ne savant pas que j'étais chauffeur de taxi et sur place à l'hôpital , j'avais les yeux sur son compteur qui afficher 59€ , en fin de com-pte à ma grande surprise il m'a sur facturé sans gêne, bref je demande un retour de votre part s'il vous plaît merci bonne journée",-0.9,PRIX_FACTURATION,-1.0,"Comportement aberrant, sur facturation sans gêne, je demande un retour de votre part s'il vous plaît"
298772439,2024-05-23,9720,695331,59-GRAND PUBLIC,Service,Grand Public,2.00,Une conduite brusque et très nerveuse : j'ai vomi en arrivant chez moi .,-0.9,CHAUFFEUR_CONDUITE,-0.9,Une conduite brusque et très nerveuse : j'ai vomi en arrivant chez moi .
298774791,2024-05-23,10761,693264,28-SERVICE+OCCASIONNELS,Service plus,Service Plus,5.00,"Excellent chauffeur, la meilleure course que j'ai eu. Bravo",1.0,CHAUFFEUR_COMPORTEMENT,1.0,"Excellent chauffeur, la meilleure course que j'ai eu. Bravo"
298798310,2024-05-24,7300,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Chauffeur très sympa et calme. Bonne conduite !,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Chauffeur très sympa et calme. Bonne conduite !
298798310,2024-05-24,7300,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Chauffeur très sympa et calme. Bonne conduite !,1.0,CHAUFFEUR_CONDUITE,1.0,Chauffeur très sympa et calme. Bonne conduite !
298748051,2024-05-24,13405,695331,59-GRAND PUBLIC,Service,Grand Public,5.00,Le chauffeur de Taxi était parfait,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Le chauffeur de Taxi était parfait
298784364,2024-05-23,4243,695331,91-G7+ ET G7VAN,Service plus,Grand Public,5.00,Chauffeur hyper professionnel. Excellent !,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Chauffeur hyper professionnel. Excellent !
298771644,2024-05-24,4606,695331,59-GRAND PUBLIC,Club affaires,Grand Public,5.00,Tout était parfait sympathie et amabilité du chauffeur |Propreté et ponctualité |Félicitations,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Tout était parfait sympathie et amabilité du chauffeur |Propreté et ponctualité |Félicitations
298771644,2024-05-24,4606,695331,59-GRAND PUBLIC,Club affaires,Grand Public,5.00,Tout était parfait sympathie et amabilité du chauffeur |Propreté et ponctualité |Félicitations,1.0,VEHICULE_PROPRETE,1.0,Tout était parfait sympathie et amabilité du chauffeur |Propreté et ponctualité |Félicitations
298771644,2024-05-24,4606,695331,59-GRAND PUBLIC,Club affaires,Grand Public,5.00,Tout était parfait sympathie et amabilité du chauffeur |Propreté et ponctualité |Félicitations,1.0,PONCTUALITE,1.0,Tout était parfait sympathie et amabilité du chauffeur |Propreté et ponctualité |Félicitations
298707881,2024-05-22,9494,695331,59-GRAND PUBLIC,Service plus,Grand Public,3.00,Not really helpful driver,-0.5,CHAUFFEUR_COMPORTEMENT,-0.5,Not really helpful driver
298796967,2024-05-24,3536,695331,59-GRAND PUBLIC,Service,Grand Public,5.00,Super chauffeur.,0.9,CHAUFFEUR_COMPORTEMENT,0.9,Super chauffeur.
298777975,2024-05-24,6034,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,5.00,"Super chauffeur, merci !",0.9,CHAUFFEUR_COMPORTEMENT,0.9,"Super chauffeur, merci !"
298799043,2024-05-24,11872,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,2.00,Chauffeur charmant mais j'ai oublié un sac dans le taxi et il est impossible de joindre le chauffeur,-0.2,CHAUFFEUR_COMPORTEMENT,0.7,Chauffeur charmant mais j'ai oublié un sac dans le taxi et il est impossible de joindre le chauffeur
298799043,2024-05-24,11872,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,2.00,Chauffeur charmant mais j'ai oublié un sac dans le taxi et il est impossible de joindre le chauffeur,-0.2,SERVICE_CLIENT,-0.9,Chauffeur charmant mais j'ai oublié un sac dans le taxi et il est impossible de joindre le chauffeur
298792376,2024-05-24,648,708836,15-CLUB AFFAIRES PREMIUM,Club affaires,Club Affaires,5.00,Le chauffeur le plus sympa que j'ai eu depuis de nombreuses années.,0.9,CHAUFFEUR_COMPORTEMENT,0.9,Le chauffeur le plus sympa que j'ai eu depuis de nombreuses années.
298783324,2024-05-23,8853,705483,15-CLUB AFFAIRES PREMIUM,Club affaires,Club Affaires,5.00,Chauffeur attentif. Prévenant  un plaisir de conduite,0.9,CHAUFFEUR_COMPORTEMENT,0.9,Chauffeur attentif. Prévenant un plaisir de conduite
298800313,2024-05-24,5446,705483,15-CLUB AFFAIRES PREMIUM,Club affaires,Club Affaires,5.00,Un chauffeur hors norme ! La perfection à tous points de vue,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Un chauffeur hors norme ! La perfection à tous points de vue
298695472,2024-05-24,1565,695331,51-GRAND-PUBLIC PAYANT,Service,Particulier payant,5.00,"Excellent chauffeur, tres agreable et souriant, conduite souple et efficace. Merci",1.0,CHAUFFEUR_COMPORTEMENT,1.0,"Excellent chauffeur, tres agreable et souriant, conduite souple et efficace. Merci"
298695472,2024-05-24,1565,695331,51-GRAND-PUBLIC PAYANT,Service,Particulier payant,5.00,"Excellent chauffeur, tres agreable et souriant, conduite souple et efficace. Merci",1.0,CHAUFFEUR_CONDUITE,1.0,"Excellent chauffeur, tres agreable et souriant, conduite souple et efficace. Merci"
